CustomerId,Age,City,State,Name
2957,27,Tulsa,Oklahoma,Customer 2957
2958,32,Boston,Massachusetts,Customer 2958
2959,35,Chicago,Illinois,Customer 2959
2960,28,Sacramento,California,Customer 2960
2961,31,San Diego,California,Customer 2961
2962,33,Memphis,Tennessee,Customer 2962
2963,26,Lexington,Kentucky,Customer 2963
2964,34,Lexington,Kentucky,Customer 2964
2965,28,Mesa,Arizona,Customer 2965
2966,38,Denver,Colorado,Customer 2966
2967,37,Austin,Texas,Customer 2967
2968,32,Kansas City,Missouri,Customer 2968
2969,29,Raleigh,North Carolina,Customer 2969
2970,33,Denver,Colorado,Customer 2970
2971,38,Albuquerque,New Mexico,Customer 2971
2972,29,Tampa,Florida,Customer 2972
2973,30,Milwaukee,Wisconsin,Customer 2973
2974,32,Tampa,Florida,Customer 2974
2975,26,Milwaukee,Wisconsin,Customer 2975
2976,38,Fort Worth,Texas,Customer 2976
2977,33,Jacksonville,Florida,Customer 2977
2978,33,Louisville,Kentucky,Customer 2978
2979,30,Fresno,California,Customer 2979
2980,37,Memphis,Tennessee,Customer 2980
2981,30,Tucson,Arizona,Customer 2981
2982,36,Long Beach,California,Customer 2982
2983,29,Lexington,Kentucky,Customer 2983
2984,33,Fort Worth,Texas,Customer 2984
2985,25,San Diego,California,Customer 2985
2986,35,Memphis,Tennessee,Customer 2986
2987,37,Detroit,Michigan,Customer 2987
2988,25,Las Vegas,Nevada,Customer 2988
2989,29,Oklahoma City,Oklahoma,Customer 2989
2990,38,Houston,Texas,Customer 2990
2991,38,Baltimore,Maryland,Customer 2991
2992,26,Fresno,California,Customer 2992
2993,29,Phoenix,Arizona,Customer 2993
2994,33,Phoenix,Arizona,Customer 2994
2995,29,Kansas City,Missouri,Customer 2995
2996,37,Oakland,California,Customer 2996
2997,28,Columbus,Ohio,Customer 2997
2998,30,Milwaukee,Wisconsin,Customer 2998
2999,32,Arlington,Texas,Customer 2999
3000,27,Bakersfield,California,Customer 3000
3001,33,Fort Worth,Texas,Customer 3001
3002,38,Detroit,Michigan,Customer 3002
3003,28,San Francisco,California,Customer 3003
3004,31,Bakersfield,California,Customer 3004
3005,31,San Francisco,California,Customer 3005
3006,31,Washington,District of Columbia,Customer 3006
3007,33,San Antonio,Texas,Customer 3007
3008,26,San Diego,California,Customer 3008
3009,29,New York,New York,Customer 3009
3010,28,New Orleans,Louisiana,Customer 3010
3011,29,Portland,Oregon,Customer 3011
3012,36,Chicago,Illinois,Customer 3012
3013,34,Wichita,Kansas,Customer 3013
3014,39,Corpus Christi,Texas,Customer 3014
3015,37,Arlington,Texas,Customer 3015
3016,34,Jacksonville,Florida,Customer 3016
3017,30,Houston,Texas,Customer 3017
3018,30,Sacramento,California,Customer 3018
3019,27,Tulsa,Oklahoma,Customer 3019
3020,38,New Orleans,Louisiana,Customer 3020
3021,27,San Francisco,California,Customer 3021
3022,29,Mesa,Arizona,Customer 3022
3023,37,Charlotte,North Carolina,Customer 3023
3024,34,Mesa,Arizona,Customer 3024
3025,27,Los Angeles,California,Customer 3025
3026,34,San Antonio,Texas,Customer 3026
3027,39,Dallas,Texas,Customer 3027
3028,27,Memphis,Tennessee,Customer 3028
3029,39,El Paso,Texas,Customer 3029
3030,32,Kansas City,Missouri,Customer 3030
3031,36,Wichita,Kansas,Customer 3031
3032,34,Corpus Christi,Texas,Customer 3032
3033,36,Los Angeles,California,Customer 3033
3034,28,San Antonio,Texas,Customer 3034
3035,33,Phoenix,Arizona,Customer 3035
3036,30,Tulsa,Oklahoma,Customer 3036
3037,27,Tulsa,Oklahoma,Customer 3037
3038,34,New York,New York,Customer 3038
3039,38,Lexington,Kentucky,Customer 3039
3040,32,Sacramento,California,Customer 3040
3041,31,Memphis,Tennessee,Customer 3041
3042,37,Tulsa,Oklahoma,Customer 3042
3043,25,Oakland,California,Customer 3043
3044,34,New York,New York,Customer 3044
3045,32,Tulsa,Oklahoma,Customer 3045
3046,29,San Jose,California,Customer 3046
3047,35,Lexington,Kentucky,Customer 3047
3048,35,Tampa,Florida,Customer 3048
3049,31,Memphis,Tennessee,Customer 3049
3050,29,Indianapolis,Indiana,Customer 3050
3051,38,Washington,District of Columbia,Customer 3051
3052,26,Louisville,Kentucky,Customer 3052
3053,32,Anaheim,California,Customer 3053
3054,26,Boston,Massachusetts,Customer 3054
3055,28,Sacramento,California,Customer 3055
3056,34,Milwaukee,Wisconsin,Customer 3056
3057,29,Wichita,Kansas,Customer 3057
3058,37,Wichita,Kansas,Customer 3058
3059,26,San Diego,California,Customer 3059
3060,27,New York,New York,Customer 3060
3061,30,Detroit,Michigan,Customer 3061
3062,38,Tampa,Florida,Customer 3062
3063,33,Memphis,Tennessee,Customer 3063
3064,29,El Paso,Texas,Customer 3064
3065,35,Los Angeles,California,Customer 3065
3066,39,Phoenix,Arizona,Customer 3066
3067,25,Chicago,Illinois,Customer 3067
3068,29,Philadelphia[e],Pennsylvania,Customer 3068
3069,30,Philadelphia[e],Pennsylvania,Customer 3069
3070,38,Kansas City,Missouri,Customer 3070
3071,40,Nashville,Tennessee,Customer 3071
3072,34,Honolulu,Hawaii,Customer 3072
3073,32,Atlanta,Georgia,Customer 3073
3074,36,Colorado Springs,Colorado,Customer 3074
3075,32,Colorado Springs,Colorado,Customer 3075
3076,33,Omaha,Nebraska,Customer 3076
3077,28,Colorado Springs,Colorado,Customer 3077
3078,35,Las Vegas,Nevada,Customer 3078
3079,30,Anaheim,California,Customer 3079
3080,35,Santa Ana,California,Customer 3080
3081,38,Atlanta,Georgia,Customer 3081
3082,35,Arlington,Texas,Customer 3082
3083,31,Indianapolis,Indiana,Customer 3083
3084,36,Dallas,Texas,Customer 3084
3085,34,Houston,Texas,Customer 3085
3086,26,Tampa,Florida,Customer 3086
3087,26,Dallas,Texas,Customer 3087
3088,29,New York,New York,Customer 3088
3089,30,San Diego,California,Customer 3089
3090,32,Colorado Springs,Colorado,Customer 3090
3091,40,Louisville,Kentucky,Customer 3091
3092,32,Chicago,Illinois,Customer 3092
3093,31,Cleveland,Ohio,Customer 3093
3094,38,Denver,Colorado,Customer 3094
3095,32,Virginia Beach[m],Virginia,Customer 3095
3096,28,Bakersfield,California,Customer 3096
3097,36,Atlanta,Georgia,Customer 3097
3098,32,Portland,Oregon,Customer 3098
3099,32,Virginia Beach[m],Virginia,Customer 3099
3100,40,Long Beach,California,Customer 3100
3101,34,Minneapolis,Minnesota,Customer 3101
3102,29,Columbus,Ohio,Customer 3102
3103,32,Bakersfield,California,Customer 3103
3104,31,Bakersfield,California,Customer 3104
3105,31,New Orleans,Louisiana,Customer 3105
3106,37,El Paso,Texas,Customer 3106
3107,34,Long Beach,California,Customer 3107
3108,33,Dallas,Texas,Customer 3108
3109,32,Omaha,Nebraska,Customer 3109
3110,33,Fresno,California,Customer 3110
3111,28,Memphis,Tennessee,Customer 3111
3112,39,Santa Ana,California,Customer 3112
3113,30,Phoenix,Arizona,Customer 3113
3114,28,El Paso,Texas,Customer 3114
3115,29,Dallas,Texas,Customer 3115
3116,29,Baltimore,Maryland,Customer 3116
3117,36,Philadelphia[e],Pennsylvania,Customer 3117
3118,40,Indianapolis,Indiana,Customer 3118
3119,36,New Orleans,Louisiana,Customer 3119
3120,39,Dallas,Texas,Customer 3120
3121,26,Atlanta,Georgia,Customer 3121
3122,39,Nashville,Tennessee,Customer 3122
3123,29,Houston,Texas,Customer 3123
3124,37,Baltimore,Maryland,Customer 3124
3125,36,Las Vegas,Nevada,Customer 3125
3126,25,Tulsa,Oklahoma,Customer 3126
3127,37,Las Vegas,Nevada,Customer 3127
3128,30,Austin,Texas,Customer 3128
3129,26,Charlotte,North Carolina,Customer 3129
3130,38,Arlington,Texas,Customer 3130
3131,29,Santa Ana,California,Customer 3131
3132,33,Anaheim,California,Customer 3132
3133,37,Lexington,Kentucky,Customer 3133
3134,26,Virginia Beach[m],Virginia,Customer 3134
3135,38,Chula Vista,California,Customer 3135
3136,27,Toledo,Ohio,Customer 3136
3137,31,Boise,Idaho,Customer 3137
3138,30,Tucson,Arizona,Customer 3138
3139,27,Lubbock,Texas,Customer 3139
3140,34,Bakersfield,California,Customer 3140
3141,38,Orlando,Florida,Customer 3141
3142,33,Columbus,Ohio,Customer 3142
3143,32,Baton Rouge,Louisiana,Customer 3143
3144,30,Minneapolis,Minnesota,Customer 3144
3145,27,Boise,Idaho,Customer 3145
3146,27,Plano,Texas,Customer 3146
3147,30,Cincinnati,Ohio,Customer 3147
3148,31,Gilbert,Arizona,Customer 3148
3149,37,St. Petersburg,Florida,Customer 3149
3150,34,Omaha,Nebraska,Customer 3150
3151,36,St. Petersburg,Florida,Customer 3151
3152,33,Chesapeake,Virginia,Customer 3152
3153,28,Cleveland,Ohio,Customer 3153
3154,39,Long Beach,California,Customer 3154
3155,27,Newark,New Jersey,Customer 3155
3156,32,Gilbert,Arizona,Customer 3156
3157,39,Fresno,California,Customer 3157
3158,39,Minneapolis,Minnesota,Customer 3158
3159,33,Scottsdale,Arizona,Customer 3159
3160,35,Chesapeake,Virginia,Customer 3160
3161,30,Toledo,Ohio,Customer 3161
3162,28,San Antonio,Texas,Customer 3162
3163,40,Fort Worth,Texas,Customer 3163
3164,27,Norfolk,Virginia,Customer 3164
3165,32,Durham,North Carolina,Customer 3165
3166,38,Wichita,Kansas,Customer 3166
3167,35,Memphis,Tennessee,Customer 3167
3168,29,Albuquerque,New Mexico,Customer 3168
3169,35,Plano,Texas,Customer 3169
3170,31,Tampa,Florida,Customer 3170
3171,30,Plano,Texas,Customer 3171
3172,34,Baton Rouge,Louisiana,Customer 3172
3173,30,Richmond,Virginia,Customer 3173
3174,39,Anaheim,California,Customer 3174
3175,39,Sacramento,California,Customer 3175
3176,32,Houston,Texas,Customer 3176
3177,35,Portland,Oregon,Customer 3177
3178,32,Memphis,Tennessee,Customer 3178
3179,38,Seattle,Washington,Customer 3179
3180,39,Durham,North Carolina,Customer 3180
3181,39,Scottsdale,Arizona,Customer 3181
3182,28,Irving,Texas,Customer 3182
3183,36,St. Petersburg,Florida,Customer 3183
3184,39,Baton Rouge,Louisiana,Customer 3184
3185,28,Chesapeake,Virginia,Customer 3185
3186,26,Baton Rouge,Louisiana,Customer 3186
3187,28,Jacksonville,Florida,Customer 3187
3188,37,Reno,Nevada,Customer 3188
3189,29,Durham,North Carolina,Customer 3189
3190,27,Glendale,Arizona,Customer 3190
3191,38,Oakland,California,Customer 3191
3192,30,Aurora,Colorado,Customer 3192
3193,34,San Antonio,Texas,Customer 3193
3194,29,Charlotte,North Carolina,Customer 3194
3195,32,Aurora,Colorado,Customer 3195
3196,32,Boise,Idaho,Customer 3196
3197,27,Fort Wayne,Indiana,Customer 3197
3198,39,North Las Vegas,Nevada,Customer 3198
3199,34,Spokane,Washington,Customer 3199
3200,32,Aurora,Colorado,Customer 3200
3201,32,Bakersfield,California,Customer 3201
3202,37,Anchorage,Alaska,Customer 3202
3203,29,Jersey City,New Jersey,Customer 3203
3204,29,Stockton,California,Customer 3204
3205,35,Lubbock,Texas,Customer 3205
3206,37,Tulsa,Oklahoma,Customer 3206
3207,32,Columbus,Ohio,Customer 3207
3208,27,Orlando,Florida,Customer 3208
3209,29,Minneapolis,Minnesota,Customer 3209
3210,26,Mesa,Arizona,Customer 3210
3211,39,Laredo,Texas,Customer 3211
3212,26,Cincinnati,Ohio,Customer 3212
3213,36,Columbus,Ohio,Customer 3213
3214,30,Los Angeles,California,Customer 3214
3215,33,Milwaukee,Wisconsin,Customer 3215
3216,27,Denver,Colorado,Customer 3216
3217,30,Irvine,California,Customer 3217
3218,28,Hialeah,Florida,Customer 3218
3219,28,Anaheim,California,Customer 3219
3220,29,Wichita,Kansas,Customer 3220
3221,26,Baltimore,Maryland,Customer 3221
3222,28,Fresno,California,Customer 3222
3223,37,Colorado Springs,Colorado,Customer 3223
3224,32,Phoenix,Arizona,Customer 3224
3225,29,Stockton,California,Customer 3225
3226,37,Seattle,Washington,Customer 3226
3227,37,Washington,District of Columbia,Customer 3227
3228,29,Richmond,Virginia,Customer 3228
3229,30,Omaha,Nebraska,Customer 3229
3230,33,Plano,Texas,Customer 3230
3231,27,Portland,Oregon,Customer 3231
3232,39,Gilbert,Arizona,Customer 3232
3233,26,Omaha,Nebraska,Customer 3233
3234,27,San Antonio,Texas,Customer 3234
3235,28,Cincinnati,Ohio,Customer 3235
3236,37,Buffalo,New York,Customer 3236
3237,38,Fresno,California,Customer 3237
3238,25,Philadelphia[e],Pennsylvania,Customer 3238
3239,26,Boston,Massachusetts,Customer 3239
3240,33,Buffalo,New York,Customer 3240
3241,38,Sacramento,California,Customer 3241
3242,32,North Las Vegas,Nevada,Customer 3242
3243,31,Lubbock,Texas,Customer 3243
3244,38,Atlanta,Georgia,Customer 3244
3245,36,Durham,North Carolina,Customer 3245
3246,30,San Diego,California,Customer 3246
3247,28,Santa Ana,California,Customer 3247
3248,25,Atlanta,Georgia,Customer 3248
3250,40,New Orleans,Louisiana,Customer 3250
3251,28,Fort Wayne,Indiana,Customer 3251
3252,31,Chesapeake,Virginia,Customer 3252
3253,26,Aurora,Colorado,Customer 3253
3254,37,Dallas,Texas,Customer 3254
3255,37,Spokane,Washington,Customer 3255
3256,33,Anchorage,Alaska,Customer 3256
3257,40,Miami,Florida,Customer 3257
3258,36,Durham,North Carolina,Customer 3258
3259,30,Gilbert,Arizona,Customer 3259
3260,40,Mesa,Arizona,Customer 3260
3261,37,Albuquerque,New Mexico,Customer 3261
3262,40,Columbus,Ohio,Customer 3262
3263,33,Seattle,Washington,Customer 3263
3264,39,Boston,Massachusetts,Customer 3264
3265,32,Durham,North Carolina,Customer 3265
3266,25,Denver,Colorado,Customer 3266
3267,30,Durham,North Carolina,Customer 3267
3268,37,Norfolk,Virginia,Customer 3268
3269,25,Newark,New Jersey,Customer 3269
3270,38,Miami,Florida,Customer 3270
3271,29,El Paso,Texas,Customer 3271
3272,26,Philadelphia[e],Pennsylvania,Customer 3272
3273,35,Norfolk,Virginia,Customer 3273
3274,35,Austin,Texas,Customer 3274
3275,27,Oklahoma City,Oklahoma,Customer 3275
3276,39,Toledo,Ohio,Customer 3276
3277,32,Spokane,Washington,Customer 3277
3278,32,Washington,District of Columbia,Customer 3278
3279,32,Seattle,Washington,Customer 3279
3280,37,Irvine,California,Customer 3280
3281,37,Jersey City,New Jersey,Customer 3281
3282,27,Chesapeake,Virginia,Customer 3282
3283,37,Omaha,Nebraska,Customer 3283
3284,28,Detroit,Michigan,Customer 3284
3285,33,Newark,New Jersey,Customer 3285
3286,39,Riverside,California,Customer 3286
3287,38,Corpus Christi,Texas,Customer 3287
3288,39,Anaheim,California,Customer 3288
3289,40,New Orleans,Louisiana,Customer 3289
3290,26,Spokane,Washington,Customer 3290
3291,34,St. Petersburg,Florida,Customer 3291
3292,26,Richmond,Virginia,Customer 3292
3293,25,Riverside,California,Customer 3293
3294,37,Anchorage,Alaska,Customer 3294
3295,36,Washington,District of Columbia,Customer 3295
3296,39,Durham,North Carolina,Customer 3296
3297,37,Fremont,California,Customer 3297
3298,35,Cincinnati,Ohio,Customer 3298
3299,32,Nashville,Tennessee,Customer 3299
3300,40,Houston,Texas,Customer 3300
3301,39,Lubbock,Texas,Customer 3301
3302,31,Stockton,California,Customer 3302
3303,25,Baltimore,Maryland,Customer 3303
3304,30,Albuquerque,New Mexico,Customer 3304
3305,32,Memphis,Tennessee,Customer 3305
3306,32,Stockton,California,Customer 3306
3307,34,Irving,Texas,Customer 3307
3308,27,Aurora,Colorado,Customer 3308
3309,39,Mesa,Arizona,Customer 3309
3310,39,Corpus Christi,Texas,Customer 3310
3311,34,Bakersfield,California,Customer 3311
3312,40,Raleigh,North Carolina,Customer 3312
3313,32,Omaha,Nebraska,Customer 3313
3314,35,Anaheim,California,Customer 3314
3315,30,Bakersfield,California,Customer 3315
3316,32,Colorado Springs,Colorado,Customer 3316
3317,34,Indianapolis,Indiana,Customer 3317
3318,40,Indianapolis,Indiana,Customer 3318
3319,39,Sacramento,California,Customer 3319
3320,39,Toledo,Ohio,Customer 3320
3321,26,Irvine,California,Customer 3321
3322,37,Stockton,California,Customer 3322
3323,27,Oakland,California,Customer 3323
3324,40,Wichita,Kansas,Customer 3324
3325,38,Henderson,Nevada,Customer 3325
3326,35,Las Vegas,Nevada,Customer 3326
3327,31,El Paso,Texas,Customer 3327
3328,35,Washington,District of Columbia,Customer 3328
3329,35,Atlanta,Georgia,Customer 3329
3330,32,Fremont,California,Customer 3330
3331,25,Phoenix,Arizona,Customer 3331
3332,33,Houston,Texas,Customer 3332
3333,27,Jacksonville,Florida,Customer 3333
3334,26,San Jose,California,Customer 3334
3335,26,Durham,North Carolina,Customer 3335
3336,39,Glendale,Arizona,Customer 3336
3337,32,Madison,Wisconsin,Customer 3337
3338,25,Irving,Texas,Customer 3338
3339,28,Fort Wayne,Indiana,Customer 3339
3340,39,Gilbert,Arizona,Customer 3340
3341,25,Madison,Wisconsin,Customer 3341
3342,26,Charlotte,North Carolina,Customer 3342
3343,30,Norfolk,Virginia,Customer 3343
3344,32,Laredo,Texas,Customer 3344
3345,31,New York,New York,Customer 3345
3346,33,Hialeah,Florida,Customer 3346
3347,27,San Antonio,Texas,Customer 3347
3348,40,Madison,Wisconsin,Customer 3348
3349,38,Philadelphia[e],Pennsylvania,Customer 3349
3350,25,Fremont,California,Customer 3350
3351,31,Omaha,Nebraska,Customer 3351
3352,38,Durham,North Carolina,Customer 3352
3353,32,Louisville,Kentucky,Customer 3353
3354,27,Chicago,Illinois,Customer 3354
3355,30,Los Angeles,California,Customer 3355
3356,34,Dallas,Texas,Customer 3356
3357,36,Virginia Beach[m],Virginia,Customer 3357
3358,38,Baltimore,Maryland,Customer 3358
3359,26,Chicago,Illinois,Customer 3359
3360,36,Anchorage,Alaska,Customer 3360
3361,28,Stockton,California,Customer 3361
3362,40,Austin,Texas,Customer 3362
3363,31,Riverside,California,Customer 3363
3364,38,Long Beach,California,Customer 3364
3365,29,New York,New York,Customer 3365
3366,39,Charlotte,North Carolina,Customer 3366
3367,31,North Las Vegas,Nevada,Customer 3367
3368,40,Corpus Christi,Texas,Customer 3368
3369,35,Raleigh,North Carolina,Customer 3369
3370,27,Detroit,Michigan,Customer 3370
3371,26,Colorado Springs,Colorado,Customer 3371
3372,34,Houston,Texas,Customer 3372
3373,26,Indianapolis,Indiana,Customer 3373
3374,39,Laredo,Texas,Customer 3374
3375,39,Chicago,Illinois,Customer 3375
3376,29,Irving,Texas,Customer 3376
3377,37,Henderson,Nevada,Customer 3377
3378,32,Sacramento,California,Customer 3378
3379,40,Philadelphia[e],Pennsylvania,Customer 3379
3380,31,New Orleans,Louisiana,Customer 3380
3381,28,Winston–Salem,North Carolina,Customer 3381
3382,33,Louisville,Kentucky,Customer 3382
3383,28,Lexington,Kentucky,Customer 3383
3384,35,Tulsa,Oklahoma,Customer 3384
3385,39,Irving,Texas,Customer 3385
3386,25,Buffalo,New York,Customer 3386
3387,27,Arlington,Texas,Customer 3387
3388,27,Kansas City,Missouri,Customer 3388
3389,38,Greensboro,North Carolina,Customer 3389
3390,32,Hialeah,Florida,Customer 3390
3391,36,Los Angeles,California,Customer 3391
3392,34,Henderson,Nevada,Customer 3392
3393,32,Stockton,California,Customer 3393
3394,28,Atlanta,Georgia,Customer 3394
3395,38,Atlanta,Georgia,Customer 3395
3396,32,Oakland,California,Customer 3396
3397,27,Pittsburgh,Pennsylvania,Customer 3397
3398,31,Sacramento,California,Customer 3398
3399,25,Miami,Florida,Customer 3399
3400,35,Garland,Texas,Customer 3400
3401,27,Louisville,Kentucky,Customer 3401
3402,33,El Paso,Texas,Customer 3402
3403,27,Indianapolis,Indiana,Customer 3403
3404,31,Milwaukee,Wisconsin,Customer 3404
3405,26,Los Angeles,California,Customer 3405
3406,29,Tulsa,Oklahoma,Customer 3406
3407,38,Anaheim,California,Customer 3407
3408,28,Louisville,Kentucky,Customer 3408
3409,32,Cincinnati,Ohio,Customer 3409
3410,32,Irvine,California,Customer 3410
3411,25,Charlotte,North Carolina,Customer 3411
3412,39,Dallas,Texas,Customer 3412
3413,35,Los Angeles,California,Customer 3413
3414,35,Laredo,Texas,Customer 3414
3415,32,Oakland,California,Customer 3415
3416,27,Chicago,Illinois,Customer 3416
3417,35,Philadelphia[e],Pennsylvania,Customer 3417
3418,26,Newark,New Jersey,Customer 3418
3419,35,Charlotte,North Carolina,Customer 3419
3420,38,Chula Vista,California,Customer 3420
3421,33,Atlanta,Georgia,Customer 3421
3422,28,New York,New York,Customer 3422
3423,31,Albuquerque,New Mexico,Customer 3423
3424,35,Philadelphia[e],Pennsylvania,Customer 3424
3425,33,Fort Wayne,Indiana,Customer 3425
3426,39,Aurora,Colorado,Customer 3426
3427,33,Durham,North Carolina,Customer 3427
3428,36,Chula Vista,California,Customer 3428
3429,27,Baton Rouge,Louisiana,Customer 3429
3430,34,Lubbock,Texas,Customer 3430
3431,28,Tulsa,Oklahoma,Customer 3431
3432,32,Buffalo,New York,Customer 3432
3433,39,Irving,Texas,Customer 3433
3434,35,Lincoln,Nebraska,Customer 3434
3435,27,Raleigh,North Carolina,Customer 3435
3436,28,Boston,Massachusetts,Customer 3436
3437,30,Glendale,Arizona,Customer 3437
3438,29,Lincoln,Nebraska,Customer 3438
3439,32,Chicago,Illinois,Customer 3439
3440,26,San Francisco,California,Customer 3440
3441,35,Scottsdale,Arizona,Customer 3441
3442,26,Durham,North Carolina,Customer 3442
3443,29,Tucson,Arizona,Customer 3443
3444,40,Orlando,Florida,Customer 3444
3445,33,Lexington,Kentucky,Customer 3445
3446,25,Aurora,Colorado,Customer 3446
3447,35,Albuquerque,New Mexico,Customer 3447
3448,37,Aurora,Colorado,Customer 3448
3449,26,Laredo,Texas,Customer 3449
3450,35,Raleigh,North Carolina,Customer 3450
3451,39,Plano,Texas,Customer 3451
3452,31,Philadelphia[e],Pennsylvania,Customer 3452
3453,37,New York,New York,Customer 3453
3454,29,Mesa,Arizona,Customer 3454
3455,36,Cleveland,Ohio,Customer 3455
3456,39,El Paso,Texas,Customer 3456
3457,31,Oklahoma City,Oklahoma,Customer 3457
3458,30,St. Petersburg,Florida,Customer 3458
3459,30,Anchorage,Alaska,Customer 3459
3460,35,Richmond,Virginia,Customer 3460
3461,26,Miami,Florida,Customer 3461
3462,34,New York,New York,Customer 3462
3463,32,Dallas,Texas,Customer 3463
3464,31,El Paso,Texas,Customer 3464
3465,35,Nashville,Tennessee,Customer 3465
3466,26,Colorado Springs,Colorado,Customer 3466
3467,33,Long Beach,California,Customer 3467
3468,26,Anaheim,California,Customer 3468
3469,32,Aurora,Colorado,Customer 3469
3470,27,Stockton,California,Customer 3470
3471,38,Milwaukee,Wisconsin,Customer 3471
3472,37,Albuquerque,New Mexico,Customer 3472
3473,36,Madison,Wisconsin,Customer 3473
3474,26,Saint Paul,Minnesota,Customer 3474
3475,36,Arlington,Texas,Customer 3475
3476,34,El Paso,Texas,Customer 3476
3477,28,Aurora,Colorado,Customer 3477
3478,40,North Las Vegas,Nevada,Customer 3478
3479,30,Spokane,Washington,Customer 3479
3480,35,Washington,District of Columbia,Customer 3480
3481,26,Laredo,Texas,Customer 3481
3482,29,Norfolk,Virginia,Customer 3482
3483,28,Oklahoma City,Oklahoma,Customer 3483
3484,26,Memphis,Tennessee,Customer 3484
3485,33,Lubbock,Texas,Customer 3485
3486,32,Winston–Salem,North Carolina,Customer 3486
3487,32,Sacramento,California,Customer 3487
3488,31,St. Petersburg,Florida,Customer 3488
3489,36,Durham,North Carolina,Customer 3489
3490,30,Anchorage,Alaska,Customer 3490
3491,29,Bakersfield,California,Customer 3491
3492,32,Denver,Colorado,Customer 3492
3493,29,Los Angeles,California,Customer 3493
3494,26,Houston,Texas,Customer 3494
3495,31,Anchorage,Alaska,Customer 3495
3496,32,Washington,District of Columbia,Customer 3496
3497,33,Newark,New Jersey,Customer 3497
3498,38,Lexington,Kentucky,Customer 3498
3499,31,Gilbert,Arizona,Customer 3499
3500,31,Pittsburgh,Pennsylvania,Customer 3500
3501,25,San Francisco,California,Customer 3501
3502,36,Irving,Texas,Customer 3502
3503,34,Portland,Oregon,Customer 3503
3504,32,Fort Worth,Texas,Customer 3504
3505,30,Fort Wayne,Indiana,Customer 3505
3506,32,Tucson,Arizona,Customer 3506
3507,35,Jersey City,New Jersey,Customer 3507
3508,33,Madison,Wisconsin,Customer 3508
3509,35,Jacksonville,Florida,Customer 3509
3510,26,Fort Worth,Texas,Customer 3510
3511,33,Chula Vista,California,Customer 3511
3512,30,Laredo,Texas,Customer 3512
3513,28,San Jose,California,Customer 3513
3514,34,Oklahoma City,Oklahoma,Customer 3514
3515,38,Greensboro,North Carolina,Customer 3515
3516,39,Phoenix,Arizona,Customer 3516
3517,32,Tucson,Arizona,Customer 3517
3518,38,Fort Wayne,Indiana,Customer 3518
3519,32,Baton Rouge,Louisiana,Customer 3519
3520,36,San Diego,California,Customer 3520
3521,32,Long Beach,California,Customer 3521
3522,30,Austin,Texas,Customer 3522
3523,32,Long Beach,California,Customer 3523
3524,31,Irving,Texas,Customer 3524
3525,38,Philadelphia[e],Pennsylvania,Customer 3525
3526,34,Virginia Beach[m],Virginia,Customer 3526
3527,26,Tucson,Arizona,Customer 3527
3528,40,Toledo,Ohio,Customer 3528
3529,28,Fresno,California,Customer 3529
3530,36,San Jose,California,Customer 3530
3531,34,Reno,Nevada,Customer 3531
3532,28,Greensboro,North Carolina,Customer 3532
3533,37,Indianapolis,Indiana,Customer 3533
3534,38,Nashville,Tennessee,Customer 3534
3535,29,Plano,Texas,Customer 3535
3536,29,Wichita,Kansas,Customer 3536
3537,34,San Jose,California,Customer 3537
3538,38,Pittsburgh,Pennsylvania,Customer 3538
3539,36,Boston,Massachusetts,Customer 3539
3540,29,Milwaukee,Wisconsin,Customer 3540
3541,33,Spokane,Washington,Customer 3541
3542,28,Jersey City,New Jersey,Customer 3542
3543,39,Winston–Salem,North Carolina,Customer 3543
3544,35,San Antonio,Texas,Customer 3544
3545,35,Chesapeake,Virginia,Customer 3545
3546,26,Greensboro,North Carolina,Customer 3546
3547,32,Richmond,Virginia,Customer 3547
3548,36,Gilbert,Arizona,Customer 3548
3549,28,Plano,Texas,Customer 3549
3550,28,Baton Rouge,Louisiana,Customer 3550
3551,29,Dallas,Texas,Customer 3551
3552,32,Arlington,Texas,Customer 3552
3553,29,Winston–Salem,North Carolina,Customer 3553
3554,31,New York,New York,Customer 3554
3555,30,Stockton,California,Customer 3555
3556,33,Baltimore,Maryland,Customer 3556
3557,39,Chicago,Illinois,Customer 3557
3558,26,Milwaukee,Wisconsin,Customer 3558
3559,34,Memphis,Tennessee,Customer 3559
3560,29,Bakersfield,California,Customer 3560
3561,40,Stockton,California,Customer 3561
3562,37,Denver,Colorado,Customer 3562
3563,40,St. Louis,Missouri,Customer 3563
3564,35,Glendale,Arizona,Customer 3564
3565,33,Laredo,Texas,Customer 3565
3566,30,Charlotte,North Carolina,Customer 3566
3567,37,Charlotte,North Carolina,Customer 3567
3568,31,Honolulu,Hawaii,Customer 3568
3569,25,Corpus Christi,Texas,Customer 3569
3570,40,Columbus,Ohio,Customer 3570
3571,38,Fremont,California,Customer 3571
3572,36,Sacramento,California,Customer 3572
3573,36,Tulsa,Oklahoma,Customer 3573
3574,35,Irving,Texas,Customer 3574
3575,34,Fresno,California,Customer 3575
3576,39,Detroit,Michigan,Customer 3576
3577,31,Greensboro,North Carolina,Customer 3577
3578,27,Colorado Springs,Colorado,Customer 3578
3579,26,Detroit,Michigan,Customer 3579
3580,39,Norfolk,Virginia,Customer 3580
3581,28,Richmond,Virginia,Customer 3581
3582,33,Chesapeake,Virginia,Customer 3582
3583,27,Gilbert,Arizona,Customer 3583
